stepID	filename	nameNew	riseOrig	l2Orig	h2Orig	riseNew	h2New	diffRise
262	nelli_ch	nelli_ch_rise_2_16	13.1123	161.3699	344.1556	2.1623	182.8374	10.95
262	nelli_ch	nelli_ch_rise_2_11	13.1123	161.3699	344.1556	2.1123	182.3101	11
262	nelli_ch	nelli_ch_rise_2_06	13.1123	161.3699	344.1556	2.0623	181.7843	11.05
262	nelli_ch	nelli_ch_rise_2_01	13.1123	161.3699	344.1556	2.0123	181.2601	11.1
262	nelli_ch	nelli_ch_rise_1_96	13.1123	161.3699	344.1556	1.9623	180.7373	11.15
262	nelli_ch	nelli_ch_rise_1_91	13.1123	161.3699	344.1556	1.9123	180.2161	11.2
262	nelli_ch	nelli_ch_rise_1_86	13.1123	161.3699	344.1556	1.8623	179.6963	11.25
262	nelli_ch	nelli_ch_rise_1_81	13.1123	161.3699	344.1556	1.8123	179.1781	11.3
262	nelli_ch	nelli_ch_rise_1_76	13.1123	161.3699	344.1556	1.7623	178.6614	11.35
262	nelli_ch	nelli_ch_rise_1_71	13.1123	161.3699	344.1556	1.7123	178.1461	11.4
262	nelli_ch	nelli_ch_rise_1_66	13.1123	161.3699	344.1556	1.6623	177.6324	11.45
262	nelli_ch	nelli_ch_rise_1_61	13.1123	161.3699	344.1556	1.6123	177.1201	11.5
262	nelli_ch	nelli_ch_rise_1_56	13.1123	161.3699	344.1556	1.5623	176.6093	11.55
262	nelli_ch	nelli_ch_rise_1_51	13.1123	161.3699	344.1556	1.5123	176.0999	11.6
262	nelli_ch	nelli_ch_rise_1_46	13.1123	161.3699	344.1556	1.4623	175.5921	11.65
262	nelli_ch	nelli_ch_rise_1_41	13.1123	161.3699	344.1556	1.4123	175.0857	11.7
262	nelli_ch	nelli_ch_rise_1_36	13.1123	161.3699	344.1556	1.3623	174.5807	11.75
262	nelli_ch	nelli_ch_rise_1_31	13.1123	161.3699	344.1556	1.3123	174.0773	11.8
262	nelli_ch	nelli_ch_rise_1_26	13.1123	161.3699	344.1556	1.2623	173.5752	11.85
262	nelli_ch	nelli_ch_rise_1_21	13.1123	161.3699	344.1556	1.2123	173.0746	11.9
262	nelli_ch	nelli_ch_rise_1_16	13.1123	161.3699	344.1556	1.1623	172.5755	11.95
262	nelli_ch	nelli_ch_rise_1_11	13.1123	161.3699	344.1556	1.1123	172.0778	12
262	nelli_ch	nelli_ch_rise_1_06	13.1123	161.3699	344.1556	1.0623	171.5815	12.05
262	nelli_ch	nelli_ch_rise_1_01	13.1123	161.3699	344.1556	1.0123	171.0867	12.1
262	nelli_ch	nelli_ch_rise_0_96	13.1123	161.3699	344.1556	0.9623	170.5933	12.15
262	nelli_ch	nelli_ch_rise_0_91	13.1123	161.3699	344.1556	0.9123	170.1013	12.2
262	nelli_ch	nelli_ch_rise_0_86	13.1123	161.3699	344.1556	0.8623	169.6108	12.25
262	nelli_ch	nelli_ch_rise_0_81	13.1123	161.3699	344.1556	0.8123	169.1216	12.3
262	nelli_ch	nelli_ch_rise_0_76	13.1123	161.3699	344.1556	0.7623	168.6339	12.35
262	nelli_ch	nelli_ch_rise_0_71	13.1123	161.3699	344.1556	0.7123	168.1475	12.4
262	nelli_ch	nelli_ch_rise_0_66	13.1123	161.3699	344.1556	0.6623	167.6626	12.45
262	nelli_ch	nelli_ch_rise_0_61	13.1123	161.3699	344.1556	0.6123	167.1791	12.5
262	nelli_ch	nelli_ch_rise_0_56	13.1123	161.3699	344.1556	0.5623	166.697	12.55
262	nelli_ch	nelli_ch_rise_0_51	13.1123	161.3699	344.1556	0.5123	166.2162	12.6
262	nelli_ch	nelli_ch_rise_0_46	13.1123	161.3699	344.1556	0.4623	165.7369	12.65
262	nelli_ch	nelli_ch_rise_0_41	13.1123	161.3699	344.1556	0.4123	165.2589	12.7
262	nelli_ch	nelli_ch_rise_0_36	13.1123	161.3699	344.1556	0.3623	164.7823	12.75
262	nelli_ch	nelli_ch_rise_0_31	13.1123	161.3699	344.1556	0.3123	164.3071	12.8
262	nelli_ch	nelli_ch_rise_0_26	13.1123	161.3699	344.1556	0.2623	163.8332	12.85
262	nelli_ch	nelli_ch_rise_0_21	13.1123	161.3699	344.1556	0.2123	163.3607	12.9
262	nelli_ch	nelli_ch_rise_0_16	13.1123	161.3699	344.1556	0.1623	162.8896	12.95
262	nelli_ch	nelli_ch_rise_0_11	13.1123	161.3699	344.1556	0.1123	162.4198	13
262	nelli_ch	nelli_ch_rise_0_06	13.1123	161.3699	344.1556	0.0623	161.9514	13.05
262	nelli_ch	nelli_ch_rise_0_01	13.1123	161.3699	344.1556	0.0123	161.4844	13.1
